image_id,fold
b96adba102a845d3fd6445ea5d7017bb,3
57ac237fd7804341517927ced4353c71,2
c61a17863f7acb86b028b67af888539a,0
530fe0124e17f2f3a98c53ffe86bf421,3
87f911e13431605386cb4a32367e74f0,0
1a14633255dc8b2dd5a36fd6f3eaf839,3
6109a474ebb5c73ef1dc5fe36c6f7df2,2
189d912db86a01560ba6bd090e06034a,1
f37aa1409648143ff45aa2ff7cd2f008,1
a94d63bd5c038c48f6a280233c3c7dd5,4
9518fc0f7ee2483168d18fe28e0d0083,3
4a617782fe5e92440236591606d83bef,4
dc7254ab21584e852fe556646c86d6f4,4
ac1a8cf1f24d7640e0817d1f9c7492cd,2
e3810062235511acdb79ecda62f3f0f0,1
caf7a1ac5a42eb8b7b738a897628160c,1
734aa3671b40d98535e383bb9088fb1b,4
9c1e528658246c5f5600e5a98f9ceb62,3
6fd6b536110b95a0b8c26072ae5a0c39,0
cd9b8f5118bb6e5bf92edb4a5aed4455,2
5e4c64013fa5bc2c652e0bc5479be8c4,1
2f1c751ab10b8b009b3391ae86acf6c3,1
d4326c1148db3d103cef8bab1d1d524a,4
35c8527cc2fb55f7d9d96d63bc9bd165,4
7d60fa34382d46eddec04ec8acb4cb52,2
6800198c5e3658d6029ae8a8337267a9,4
31cf52bcc7a77d04bb82932c235c796f,1
78a7071f862c2622d8375790ebe71c5d,4
fbec7a11045c409213445c592bdadfae,1
b49d1003ec0150bba48386cb761c7975,1
020d0243094c8561544f683b4c64859d,1
3d3988b1b72273ee018b40c5acd51e43,3
914e46fc6ac2be2f83511951fb44b6a6,1
0b99475a066e609a5ee19ee84e30e376,1
7626a74f93075073e51994c4f3c5f2a5,3
b2b496615dbf9fb305bbc7ad5ac399c5,2
7cbab4cb4f2b654dab01864409304a36,1
d0d72adbaf55250c7cfd81ce58f18304,4
bb2def1b86b5ea93316769e51f0facde,3
2902a2f38703f59632892819a1c72377,4
06aae0772aa5f4eecbd806ee0558fbda,3
148b753bb4a61f27bc4f17c6d123e1ec,1
5000abf0b5e24707cbad9f17e50db021,0
1a4aaf5d3dbf7898979d11578955e780,3
4cc1691f988cd4596b2a38d1e64c18ce,4
8e244ea370ffdb16c4d50bd271c538a8,4
bea318414669361662bf0d03bcb9e996,3
2a709812f21cab8f45ccc91371b7dc5f,1
37bcf02187f518f188dc8d97038f3e84,0
2f4f8ac22786b2606a4e307d9cb116e0,1
367107929408ad6c749310a0f665bdac,3
9fb84dd896f468b8bf464912b810d202,0
e31e16a6af7c4faf6c02b8759a83abd5,2
243d8c9814f5982607fd7297137bc801,0
cfc8739fcc8e3d89f162ef4718c4e4c5,0
e1cf55e522eb9b5a28b33c09e81e9da2,3
d676924aa4d2c3259e47e91955fe161f,0
8c4f32285302c83919d972072b52cb0e,2
9e5184539ff152c09de06033c1e4260e,0
fe72a97218b149841909d70cd346875a,2
e0fa5cd8786faaf7c24639294783fe77,3
901a4d6d3cdfc23bf94bc1cb3e03fbc5,2
2a1da196c725cd74cff0d64e7a006551,2
50c1a18ccd556a1cc34f3b21e34fe03d,0
9293d9cbf670375a056639da7e0a0f7b,0
3eefb47612f9bce4c2acae49d23cad0a,1
34a48086263adb0c3245ec2bbb925809,4
9e58c05c9e897384e5984a01d95ef6f0,1
6ac47ff65ded3ec22e05cf158462c9f2,1
fb4fc6ed5524cdb6492d80bcc0a8f6e4,1
5490b5eb4e0cba88967869aad6e4e2b8,1
037504061b9fba71ef6e24c48c6df44d,4
a88576230a500208178f0bbdb4cc0f1c,1
fe1d0b156ddba991585791769dc9ede9,1
c22d0887c52a5d96461dacca3e869683,0
eb28a92a005b15ae37fdd43f42b3edfc,0
56e3dfef73cd0b278801c47866b84a82,0
0fccc3f87b6c20d6ccc7e0df535eca8f,3
3752b697cae9f81a9d5ffe44dac58e7a,0
b975fb616a704b596fd49c6ffce543a9,2
a4759f06b88c45d2153555b988ac52a8,3
b7dc4f9a9ec64ab4f96f58bcca916d51,4
f7af5eef3236461e745cd8b81f1cf93b,4
38dd9b5e9305db00277469acb8d71d2b,2
68fddc3487a506126daa6342d3d31fd5,3
9f417ac219c2a547808dd1c143f66e27,2
577e010bab3273901812fba55ea8706c,1
b2fae9c1a4c6991d1d01c1fb6df00476,3
134abc83106e446a1847676095b08381,2
8a327e4efafb98dee0f93c40e64d761e,0
1a4ca4766f17d9244e867783c042fb53,2
15447547cf8a987a2281f9283358eac3,2
865f64d013137396b5cfc7bb3888a56e,0
272500bbbd8c3ee4e2769a0e2ecf51d0,2
9c727eef2a083d28455c5541464d9176,0
ff5130c98c14c90ae7f4dd64c297070c,0
e77bb3d37a6a6c32e6669f761b9a601a,3
66617150a489dc0628762098b0fd8e99,4
b04286f0122e84d441129b1cbc2fa809,2
d68a58ba39e3d072bf9e5a1486465bb5,2
20eacac6717ec529a2629ed8e6baf29c,4
2072739e2ab35b10028fadda30660e42,2
2e990ed6a696d1486ed6047a436a4edf,1
a45b686526ef8327fbd9e8b770984567,1
8bdc3910c484c12ed3b0752ab704d539,3
86f0a558cecdc39f6ace44364795f747,3
ce5f21729823eb5d67ce2d874844e70d,0
53d6abac96a4473077a3d3f20018c016,1
07e81d2eee07982de62cd5b303d19872,4
cf7bed5666c8638e33d0aa9d39d7a5f7,3
4d6ebb6d0906239b4a0836e250fef3b8,0
527282598f789e5e0854a7f208016533,4
9df270613df3c7eb10ec71bfc1aebde3,2
e455ae3e3577a5dbc38d6893edbd943f,4
2b730c057bde4c56e79f693e3d577138,1
33b1d7be5b5cc5230d25191ea8305d9a,2
3eadfdb7feb929568275aab75c0c0710,3
0bfcd33173d2b7e6ec7b2fafc20e004a,2
46a3684a20288bee24955dfd822422fd,0
fa7ece1587e37e28416110063cc5266a,2
5fc5347c2d73fe6ebe3f5dfd6d8aa923,2
0b5f952f3a5bf6885d7230acd5cbf720,2
9f2a22b244a146290d6b6671f909c04c,2
114db3f43c4ac596ba4e0da70b7afc90,4
55e4c013d70e60e4db9425f9f6fd8997,2
99fd5d6b1af78216755f9b6b80b70b2b,2
4a2aec11bc2def9644ba9756f888ec24,3
ce81743c50635f1d90f3fb8ad3d00858,3
c318254a6de21ceee63f97a015e90d3d,0
1ad3541a3fe674e74dba9b3507eea0d7,2
6c7324c3bfe359fd8c82c77db241e4f3,1
3f073ebf519dc67cc0a6d2aa04f9cc11,3
c2edf539162ecaea59933196e84de2f5,4
8b6bc283a0d345aaab935989639523eb,2
63980763840312073acd55d24fabdcaf,3
19e5619ec8b7da130f452bb71f8953d0,4
298d780b37c48a65e22016e482978113,3
a5fceab3ef69e4dd200e317738fe7b29,3
39114f65aa3185f05c4921cd2ce081eb,1
a5a27468f2a7a299cb8b952abb941705,0
9b4216a9961382139d571fb45e4652bb,3
6d1a11077fe4183a4109d649cf319923,0
13f6953762b4d8fd146b19d2b7514832,1
3b82f3a80bd8bef6a0353a4443185c4e,4
ae8e97b303db472c11259508d07274d4,1
7e20141d92f88166015e47b537178a33,2
7c26678aadba2c12ebfbf4dca5d23781,2
85e75a3633a7c70abd7d959ff6ee12d0,3
153b4416487925655ba21b75555e04d7,4
9c5565193a8ab6ddc3b303bc0a9cca09,1
c830e13bcc901a882b0107569025d583,2
33453ab3633e39269f3368e83acb993b,1
3faad4959dbc001b2529a158822193df,2
9b2948ff81b64677a1a152a1532c1a50,1
d1071efa4e88c78030b7fb2b46217943,3
a1178eb5d4b1c938ee9fdafdbc85814d,1
3ec4b92b80df9b4dfa40abb1eee33f80,0
1cce91f7fa498dba0e31b6c6548214e0,1
ec009ae101199666b6840588867fc1d6,3
6d567f83ca7130da285fcb26d3537762,1
da15226ed2a9ca5a83e831a9c57f5380,0
3659fd7b7207e8a9c2595c04aef3587e,4
749daa61a4a9b3adc9be11e75a38b9e0,0
e887a1f9af6bc40cf27342b0644ae23d,3
b5343f9567df8a68c3276f8d8cdcc6a5,2
bced61c055b97795c15fd6020cbf1c96,2
cc66d0b4ad6375c6bed929d10c98a716,1
7d581d0082d6ee0a32165b0f8fe216d8,0
b29e5425308f0f10cded9bb6c75b6049,2
1ad725c53a59666f85d84dbea616000f,0
e9cc7c0bc8f872f85115f20344e7e491,2
abf943d2bd73e975a5e8a762df7b2e13,2
8c5b4130d7ad948a6221527aa0087a10,1
77a4c2c4f65015fe548e5c07db9e805d,4
960987121f9776e4327fdd09d308c01a,2
275e372464deaeda080e47c4a1f8a8ef,2
c5ab4bf7d7755aba1e19843f20173cb5,0
2577c90f6ee46adf9d3f7c16ba8db9c3,4
f20638cc61a1ad764ed718b278f9055c,3
b10a80d1424221e390b99e5c7a9e6bf0,2
12942b14ee8cde158e33d537cc3582a9,4
83139cc77b98d060b59a997df7c67c77,3
5d6c598b578c6c174c0268825dbec98c,1
bc117bdb69ef663346ffe9e93d995657,4
5037b3b05aec2c96a034ce9301a43326,0
9bd22fd158fa3999466350e7e5784d6d,1
6a118195faa9b1d7cce6389372ad000b,1
b1f6f5539ae4fdb9b931788dda704712,2
46fd2b305a7d998540ea08435804e825,2
f07854a61eb5e86065f13e7e0c1456b9,0
21d90fcd566bcc6dc30b056ba7675a32,2
402e98804850c7e2ba7fc6d4f7e9ba99,0
90b662751c94e02232830cc4b5d2db16,3
0787fbe4ab90ed76a34fb40a48a777ef,4
5cfbe62b74360ce891593fba8a876025,3
7a1b601b146af835cef2bc71ea599c65,3
9f7ee4a75044aace7725bf008d651003,1
8369d7bac658189235a5d774d6ee5f71,0
88865c437104f76ab06759737ced0cb9,2
acd9afcc1ca7c5ad56bf3a16f831b291,4
4993f42b88cc2805541ac6c9fa444227,2
df02f5c5fa4e85f143fef3593167ce62,4
0f914d1f044c187e6a5be7e996d877a9,0
a24b080f675c02897a4e71f96b194fb9,1
8aeccaf12d3173a0c09f873be67be5a5,2
ae7ea9f050c9e839359a6ec640efe607,3
c6cf7a87a3c590618edfb417100f2b93,4
cbad739adf8a8bf6803b77f81946f8a4,0
a2203e3e55982d90983e61c1dfc3802c,3
a576f47b644facaa1aa60db9c41d9db1,2
34d661c988d4a40925060a9a50a4544c,4
b24d10450d164e8d0ec568628e8c95d6,1
11cd4062d15d22baae8edc898f374563,0
983631022096bc36a1a690d72db6b1d3,4
20be7c34058e2f24ef3bb0cda3c376d5,1
c395c14a570dd884a3220879d8c37f5a,0
e90c8fb1ab71a448843dfec8f21a15c8,0
85696dd6d6be278037fdca733e136f2a,4
7ced88f60bd744ea9b5b8b0527598ed8,2
b9e30b8ac80e5d51b4ff18de8eb08fcf,4
3f434f364fee7d817d8a7f32364670c4,3
a5c070a1bff740fb05683f14886888e7,4
a09c9526e3316571648552d78ac37c2d,0
9ec64c6c8719927e925732777d70254c,4
a36b91d58c9dae658708fac3ae14b969,2
17e1f862d37507d9b5a73208ef30ccc6,0
2a3883e1ff960fefc4b94fe5b1b0391e,0
b673c0657c283f76f9020350bba98614,1
a3619255e4582f5d99537a251e668d35,1
c2230eb928a225c9cbb7d247cbde2b4a,4
62a976bdc21bd2c8a34de5ec3d192857,2
9e5d11af345645e8379267b0d57a3b64,2
92be9733e09cf578c9fdd89edacff5c9,3
78f0437fc3a127819021a03457b2d060,0
665fd2746696d225966ae4f714203914,0
c1b2ec5ced6e0232ca1cff1c559234f2,1
17be66f0581d62f5df1a4df6a3f2954a,3
8495f8040d55ab4ac000fd91a137b0e1,2
c35748a22f311db6af79236075dfdb30,3
d5b50c1579d9f27e41d477ae6a03de27,3
c16546e5849d9f71c87530af65cbc522,1
ea7279a8827f8457425682d436da34bb,0
b4dcc90c5b65b6ef89769de80ad1c2a2,2
b1c86b81cf8904d2e951f6123c49ae42,2
490c134f47d483a880c183f85f66705e,0
0f7e1771e31bc1e8fb2014f9aa23cf98,3
55141dd28c366c05a4a4f0e39e2a37fc,4
65a653ff2eae408f815ffce6898173ca,0
217eb2dd2f2e3c24b6420aa0c3e3894a,4
9c9a1315dee1ffce88d48728455c1199,2
0873fff5fceb087574469b8c9312eb3d,0
ca860e2af22d154686490a8bd4bbe635,2
e32eaa0214217a140bd12cd1592d9558,1
a2a51dc406006d4c31f173c89cee7fee,0
9b53b228ff67761f58de2688904b4837,3
78085d10a2665075cba3b247a151f82e,0
6e84edfad5dc1ebd5bf547931febf704,0
622f9fbf44de6f0650d02b3088911446,1
1aff7ddcd1864b0e2fa4fdf61e965a83,0
d6150329ed7041e5734c32d2e6c70c15,2
38b05b6f866c00580bb9cf735d1acddf,4
5e1ac5641073849d349584dd968f56ba,4
b77c336bc0171afc713510eec35a584d,3
82f647e446251f53f15f8ccfe86608f8,2
f7f6589e380c4b29b30ea6c8d098e471,0
a18dd083ecf438507441cb0d5fc3122e,2
7c779d271feb1330e45e39af542c3f13,3
c02993d3eb182a5a9f3ceb0fc47fb0fa,4
7a464bac7623466f449cbc7279d79f85,1
86a0777f057b10f538767120f182472a,2
0277b937ddc8679ae69b3c54bfd714f1,4
e89fd05c02c2297653d93f9bdaa71961,0
a84367134d7d9ac7a9aaa9d61752dada,3
c4bcc0bc2da6444a5e4300f7bd2f577c,3
b9f7b1047221dedd4fec6977eca016ec,0
cdb4764932947b3b48d87c8322015b17,4
372a24a9557322762bb693777a3acd8e,4
4cb2407fb053b89d54b59d0ba09aecc1,4
eb065a93e3ff8ecaa0acca4126c4c154,4
1a66b4d3dbb1089891835d2698c6deec,2
d66e101c469f93f92262aa671d10feec,1
bc744055e1e8b0da22a2493c6e174fc1,3
4c7ab20052bb5e2a11e998f4b8936898,1
8e6046bcf8e5c9877075618ea526838b,2
53c8c3db02019962528b008bd8594ef5,3
a932bf147bd42e718b1fd9d7d53ad15a,3
a5ad3fbf8ce0853c6683f5be5f1a4a20,3
9188974a29e847d6eb44f3db923ce08d,1
b770d7a72514c3f30684c4e632580b6e,3
d1de8d4b1b39a0daeb0038f93931665d,0
1090bc9626ae4dec99207c3b64a1a050,4
7f99c8b70a5d283079d10fefeae1d8a5,1
6d63e2fdf3eda186a532f73e86bb29c9,3
9a947bb2c389def80ba16bfe12587d24,1
7a95a6fb15692d43bdee94ae40b7437a,2
29fe9e445bbf0c9d84aec6799cbba4a5,3
f61ec97dd1808dd49436c25aac6e0c4c,0
21dcd35e0e0aaa2e5453c871874a8ae1,4
0382081d894cac755a53ca7f241f014f,0
9b56f501c6765027cce8a1a8ad797767,2
2ce35862db5e157ec48188318c015576,4
cc8e0db9056592acd465f3457bc06177,0
6d3025108930198b261b02557ad64783,0
898611b9150c6ea8e3c491f337ee203b,4
3eb04543a5cd878e7590ac3e453d1b2d,2
8fccff804b4b917572a6bfa3f32b3132,0
9f54b66fea7733a969ddabccb7dbee77,4
d7f13cf51705adfe64e2b31c332409ca,3
1f80aa9a268b5ba64292bd4f7d88fe33,4
9e3b074837049467ea4802ae9815ed2d,0
fb22764a4a1546a5660e587f35509281,2
9e1d450a04253ab097601c9934fb5e6a,3
33c4d18be1caa7b19589365bf1abba5b,0
fd412a8f537036702bb0e3fa3160f336,0
6d9a037aa211ac62d0701d625de70904,1
c7276eee7269730bae81a3fde5eb1668,1
18533bc08197fa92ff063ad89ceddc89,2
22e0f8d843db20fc522b7aa9100ba15d,2
906a29d46ae1aa8cd2d3b50842646f29,3
4f8c97e95011e0949b32fb9f3118177a,3
f436cd9ab8b665b5383ad15479fa9cfc,3
21e92b285b43c4585bdff04f758bf883,3
cfa2929b3aca993d085fba960b7da156,1
490417dca347af4b988ecbe11c54db52,3
25398ca8d2082be7640ece66fc126d6c,0
5764f6df31c3c05b73dfc0fe5c7bad04,0
051a2228aadbb0d44e61f8507114a4c0,2
a3d3ad2b05d3291a3353f6d2fa2f7245,1
e45b0f108cd8bf28681860aec3120cbd,2
a0c04a4f156d76aa695bb9264c1bc0b9,3
8c9c9fbe9fe4e3787e94905f9d617db9,3
f317f98d0b35871e4363580090ed2e03,2
b62c2d30390e698b52e3349c512a80c9,3
75be11818843990c70ba0b6ed753f3c0,0
cf82146a7d5cfc712501c6471ccb882e,3
455df8e93ef98ef8de25cf3bcc9d321f,2
e465f9a9968e474dedf75ee3110b68ce,4
b339154c789a5103d16f3cde70f20fb9,4
337243a9bd89017f962fcd5bf3cf9d64,3
80b59404657a6290a06e8902430be7fc,1
7de45563d6b6184d1e5f7d25c1c1316b,1
a778ef2839b7492090564d78367aaddb,0
e3e660456c62fb96e17658af48b3e7e4,2
ff53524d64cae1675216bbda40ad7cac,4
2144175d2259fe321bd5be95bea58d89,2
52ac318ac783a2d2daef8aeb5f5f9a7d,3
f8cd927bd23dd105b3594f28d16ee792,3
84ddef23ac361e8977e4673ac116b6dd,4
bf38ba6532875b782935899cfcce6861,1
ab81f1e238ba4350b836f161a0c5c043,1
55927b26739469edc159e258013c07c1,4
f77407b685b5467a7c825aaf267caa94,3
dfefdf0717c69330a75f3cd28abcfff5,4
c5c891b6bea4c3cb0737b1df170f2485,3
95a85a81c83b5998c80585869737df0b,3
b3c456ccff7efb1395391f6aef8d3c08,1
1c3080e8967bbcebcec87dd2041db7de,1
696e3791b5590f7fe3c22fbe1ee369b4,0
b09983414eb11c9fb676f29db50f32e2,1
92fa83d9c589d7c819d52fd8ab461241,1
07a7ef0ba3bb0d6564a73f4f3e1c2293,1
3539e2470a916da8d98b749d89ee69ce,0
7a8adc17b081d43dd1131c4a9fffdf01,4
b722cd84457f0bccaefc5a6834245b9e,2
d6d59930bb06a2c82edefc477a8a7639,2
8b670faa5b39f947705e77fec2068cdc,4
1d33889037497d32695ac48a786af6d5,1
f43e3bd17a33c0ce73efbf07f711c328,1
a66acc12fbf3f3d375bac7f768336aa5,2
bd70c30d44284585a6de70e61813fa4b,1
aef2f50710677c1204538d88d3475e63,0
6f15b249e474009e7e706e23fb28a4e4,4
b523a95fa8bf654626cf2a964f172b82,0
e2168717e1a63f3fe37bf55749216247,1
a766e096ab436d7ae7a55eb46a4fcf5e,3
91f209de31040146c9a61a8c7804bd34,3
8796432c343bcf3bcca556dc3375702e,4
a21a526d2529b8d1029d854d3e37594e,0
7907a6d9eb98127ed4906b37b5f52c7b,2
95df6544155901a142acce3866e316c2,1
d086283d558caa08041b9f13b1580737,2
edac491ffa87aa2c0abccf1b8e5a6ff6,2
b13de5e3add05a187e393d0eef314891,1
5a46e8adec9c72070618f776583dd581,3
b9d31c46fe8b9de6955f6fa1eddc41e9,0
6553fc05481b944143ac4db2446e98b9,3
2e1b1f41e613f0592627547bf4b49cb2,0
1364e13447099b5f287c9e44768e2c8e,2
42a4d1519445a251149be56ff8d9ed12,3
b912445f14c14f0583f573db5be18d7a,2
a3029b2de4339ddae99acfc46c29e11f,3
459154b1334d073cfef8af95362a7051,1
8fcd382bc295b5af64cd8706d219de89,0
99d9afb22b65ea97fcd21ce67e1ddb6c,0
5121187bc98e8e74d926c47644cdcf7b,0
55ef26c752d337b792969f498c5cb45f,4
23dd7d82c52f1518ac5fe3324c5e8809,4
2c64c620bb90c077032831ccc57361dd,3
853e2ccb308b7e1119a563ca6e12a7ef,3
f80f2d5a9a6f70990132b53d65c796c4,4
8245e742febd6314e31245fb410ac00c,4
560e4f17e8b93958846f1186eb720f76,2
27edf875a1201b124fd11124451dad4e,4
2f66cb1103d6a05264fcc8e8841a6890,1
d91b799dcfec74a8fcb96a53f2022274,0
d22031e32aaed68b8e5119271ed8b86f,4
625e6a283b25f0a077a714b3adce614c,4
f4303e98492beeae556655fdffe44d79,3
feb75ec549a7feecd2829d066278d756,2
9be75d21da501c45d6e6b2f5e859a7a2,4
950719887cff5ded2cd4a8b4b1f76efb,2
ebb2cd4c02707a6d648b8e986f72210b,4
309a240cec8d3f98a615f8cfba3f7624,1
744b4c10245f313ef771961b66e0c2f5,4
3f42a3c5105925a052581c70ac7fefff,0
77e19d39a45757f4de12589e87d83312,0
b801c926e3101268f1b816bd658bcc2f,4
93cb817e07cba6f15d4dffcf8344316a,2
03cbe5d39233a65cd7f64a81094ccc54,4
e0c4272da1f0609fa73fd440d4c6865d,4
92830b819eb02be8d93a9e8e8b5ae090,1
d078bb822b00d4c5efbc26fde8dd86c8,3
58c6772feea732357604d4178abc4032,2
1dd805b0572515c3eac56564cddf181c,3
2e5002e01c53488e4f40c4a68b3cd4b6,2
0cc35bc0fe4dd912b20f72d66888fd49,2
89272db689ac176dbad0d77bc23df032,2
172fa84ffb4f92d432e8a805dd772a01,4
575d03be6128742107c98cb96c2a6f57,0
184ade4deb68e6299183b68f1289ca5b,2
13181ac5a364d28673e6bbe718133c71,3
4940fe820c4c057f856ffa9618cb1985,2
feb2f7f43ac6cf1e333d15be177ddec7,2
17a486c9252622e27c2714de7e7695b7,1
f5f823a0cd8f5dc53c9a6b7161c1cc02,2
ac8682bef4c6309210b50279feff0a83,3
bb25d84b4c461fad076a63b4a048c811,3
284dcd2d3d6d09fab242477dce6b69d1,2
fa6a2270986c61fcb0a34e9dd91a910c,3
479e2541da741a1bad39571b15c96a18,0
a4ef4e6aecb75b4af94a115045b0b0d7,0
e83b38f721f767604aa2bea3cdc633de,3
08960c544011ae04f233828b7393fece,4
2f4b34b8dbe73484255823c89c9c44aa,0
08f055372c7b8a7e1df97c6586542ac8,3
b4bebe718759817d5cf440821cf435d7,2
6ca88a3bb8a632f16616864d13fd4f92,1
516cace58eb8a41dd1dbdb65c2b5084d,1
b3438f39bb7db17a8c77e5520613de21,1
f30cd94ed55475f5a660fed3cd4cda58,4
66a8bfc1d23aace57c50b9aa6bcb60ca,0
ce6346510ef11552a1e8f186cf12678c,4
f70104d45bb1a6177e3a6826b0eaa030,4
339bae6b7ac013bc70f243812c863125,2
091b756470ae8748ad9384fb9eb73574,1
482c76db2009b85013b3ba7b9df83d67,2
f0d3a67702abc214a7ca6c1158e5a62c,3
07aa24f15ce062d65979b6a8bc7eb3f0,2
4df489a9cfb4d30f8613a9dcdcdb6697,3
ede949d8112785a5568da67879b80a98,0
ce1d724d0212a81bbf8a7f9f52785f1e,3
5a43ead356b201d82362ee5af3dc8364,1
8a62c7e1f8070d642c7de7156dcf55bb,4
5c3aa6266bfcbf2f9bf057a0a5e39520,1
49621f6f666d1c54b23d1616ac4beb72,1
ea295f8383b74ad29cf5ba2daea89f98,3
7d237dfb2b906349ba5d437a383b869b,2
cf98288a084de953fd69b8cde784b755,3
58e55ede6357406f7868d3c58b80476e,0
085d3e58058fa98dcbbdf64dacfe51be,3
64f10c850ec77932295654d030ef330a,4
095d32f7716c9ff9892a7696d2325ea1,4
15adbda27f36bcbb0cd4cec566db82a9,4
f3b0b08eb60f38c66ecb09b014a5282b,2
73b0a645fdadb31c74ffba963d4350bc,4
ac36d9eb20b4e0ea8b4ff238212067cb,1
5fcce7dc17349db4badc8e94e41f45eb,1
9b3a864a74ef57cc85f9b7fdbfc8ca45,0
d6f3c23a4b17f0710ab043f2f85940a6,1
35a4aa4ea0515187d2859ff6f85f9e98,3
01faa9d3bc7a2464c7b6d71ea904970f,4
a295b26b9db32ad2795fcdeef1d853db,1
d5235bb224047dae8ea4c5882dbc7e43,1
d8530375294e4c94c9c2aa2c7f79c13c,3
d0d27aeca4fd3a00340812c03b692f56,0
2ba44e7f931c66cb48e41c58bdb25c89,4
a25f2880d2b6ab6f5fe7496ac083e51a,0
ee2e1b4ce5e5290833a9a98da2d72c0f,3
f29962cf62f852b83823f7ab438f64d7,2
2673584f9398ce0acb21a86a1a711088,3
ec351f4577baf670e6008a5ad49c9e96,3
c0910c1a35e06c172ab6403b20a6b9f0,0
2c6b8913a7bae36c8ceb01fbd102d74f,3
4b8f2f19d719f993efa1053dc6d0d47d,1
ffd2841373b39792ab0c84cccd066e31,1
296c0eebe031a2dfa58e2921f74354dd,1
53416873e47e7e576ec17bdfa919b405,0
719a8909e15987594a62462fe4fa60e9,2
2ac0289a1ec7052e6e157ffdb6b68fe4,1
c24be4bf9e9be5e7898cdd383233813b,1
3166c2eecec00b44f1ded2a024b93240,2
83c1a647fece3c47e101b9e53b1fff0a,0
82f3e320faea249555b7b85c7cb4d071,4
e2786b098bbe9b279a9fbadfc7a0c877,1
93d0dc29c48d0c31738d20d3c5c38aab,4
166631bd73e53e8ebb1ab844dcd6d3dd,1
ede8541318635beb3244e1ecf2bae080,1
a260fec22534be7e93d7f456ada4f452,3
9af692888cef9a1698853f1424cc6fe2,3
4b22c4bbfb4c64cb76db6f0319dacc8f,0
0535f33b47de82de3b506799149e3a53,3
62210a1558822c75a1088a96ef042be8,4
303090fcc31ecc2584e6addeadfa1402,0
4d37cd687a4b6e52762a21f7e6b3f3c0,2
edb9c2eec6fa3dbfb0f7443c4ffccb4a,4
a75c60d5d98606ed26161ae3757da650,1
20c05ea5426b6c50b857057ad0ef7126,0
9d44f1ba2f0e9d4c6a8bbc392b25c457,3
6519a41ad0cd0eadde0cde1ee256d141,4
0be3244ab58beba40b4746250b7c80c0,1
164c55e525662562a2cfdbaad45fdb75,0
e15826e3b403aeca10aa2a512d3a9d60,3
987309872bf3709b8ad9357193fa05c6,0
8ed0759dc9f237217ed150c21d9afeac,0
3f73471876577f909fcf6464ca0cd25a,2
50ec3c5cb23d1b97d2b2566608d47c36,3
dbf7cc49ae2e9831448c3ca54ad92708,2
f5e114741e483a029e24405d07e0f670,1
95c16154511d02d6cecdd6cb9b3a7ffd,0
228e60ce9785add71bcd377e0c6fafa9,1
eddadc595e0ea2588685f4ad22c3fe87,2
e7c1f39c7be220aa89d07d03514c85df,3
82d263e53a729615b6dae1d57c67573e,4
599109af85cae9e827c3e89982f0033d,0
fe1f503420d2d5c4a723ef6c2e7efb1d,4
bd9f6b90049d6a63c66147e140bbc9eb,0
d5b260922fb628cf83d7960ef02c4e60,4
a0533c8b2b4fc231deae6250c3c8d4e2,2
145ae6f948b36cb450a7eeb9cbac4cfa,0
f8e44af1b7d155545fc2a928d65a5e55,3
37eee15d48b6ed3bad02ccd749c2409c,0
7eb16e2c88f31a9d758432226a6727e0,3
fa724c9d2493e8d587dad738b92f21a5,0
f36677a82700c606398b90d5c4719e75,4
926b6d653f692d2221544f859d5418f7,4
b7295985832c4130a410a77f37061107,1
d807d55521cc50325c2cb0aa60efaadc,3
52cb5192ffa60a7e44c6e786545f4fa2,0
daebef24cda2600dcb449a78a83c1858,1
531ce6a7fd3f8699de151e1f07b57970,3
b70651a991d293e0fa741ebb1754e15e,4
226579a577a7a7487e97cb9c9a2c3886,1
760c42976ae580bcfe3381ccb4bc2a2e,2
a27a666f057315f08ce43d8da423e8ea,3
e5a3fc40ca910bbf6c4dc912da522e3c,3
baa52ab819b61626c7ca027dfca5bf31,0
b11087a73392df3c8b07abea19b5c3cb,1
6a2889f097b3501ebc0343427e9e0c3e,3
6ad47e443a0aa5454dd965a108d38c32,0
d1df1946a0d00bdf843cbbedbe98fa4b,4
668c4850b2f821babc8ff8c7e877b9b2,2
315d3d4f897775dc35d0b3e6314bfeff,0
d9b54eebe6d08be027aa415a986b19f4,0
ef370f7b011f0c0303a7ae14fe0c0770,3
88281522d27ef85887810dcc0cb89b14,3
5d17ccf4c67a1d2acf6841a892812f15,1
bfed9b44a06d5de60336ec6fe0365361,0
64144d9b3b14c64bbdf7dc80816bd459,3
cca53cbca33dc4a5548e85a1067c1943,0
6aea011ff6ec9fe22091bb4cc83fe56c,4
1bb0fc2e65f114c35ff38339c532bd5b,1
10cb295e2db9ac2cd1f32523b401d95a,4
91cda229f5cca86a0d2c7bf78cfce02c,1
6af086eab60cd40a9e92fb159a25f1e6,1
fe69363581685271a5706044447373a6,0
1d2e39029f1d50a22bd157b3fc4f6b16,3
16dc162b86248d1f878e90001742a886,3
85fb392d25b2a8c56e054b2e3cf4b0ad,2
17f48bf0c5eb7b43d1647622faf72504,4
0550b23f29085f41b10d165a46ad4371,4
030de916cc0f437f63eb815c1e007caf,2
72e64850d127c65815492af84473a26e,1
32eca7c7634f59e3b286e3a89461f95c,0
8b8338194dd8175d057bdc068ba44945,0
